method,dataset,target_attribute,epsilon_m,lambda,L0,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,memory_overhead_bytes,num_instantiated_cells
del2ph,tax,city,0,1000,0.025,0.002928018569946289,0.0,0.0002040863037109375,0.0027239322662353516,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.003367900848388672,0.0,0.00018906593322753906,0.003178834915161133,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.003183603286743164,0.0,0.00023484230041503906,0.002948760986328125,0.3057912208405609,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.0031147003173828125,0.0,0.0001728534698486328,0.0029418468475341797,0.5548418449270073,0.5548418449270073,-1000.0,-1,0,619,3
del2ph,tax,city,0,1000,0.025,0.003267049789428711,0.0,0.00023317337036132812,0.003033876419067383,0.5548418449270073,0.5548418449270073,-1000.0,-1,0,619,3
del2ph,tax,city,0,1000,0.025,0.004015684127807617,0.0,0.0002779960632324219,0.0037376880645751953,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.0029802322387695312,0.0,0.000225067138671875,0.0027551651000976562,0.5548418449270073,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0028667449951171875,0.0,0.00013589859008789062,0.002730846405029297,0.3057912208405609,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0024788379669189453,0.0,0.0001888275146484375,0.002290010452270508,0.3057912208405609,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0025107860565185547,0.0,0.00016117095947265625,0.0023496150970458984,0.5548418449270073,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.008398056030273438,0.0,0.0002009868621826172,0.00819706916809082,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.003062725067138672,0.0,0.00017189979553222656,0.0028908252716064453,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.0038335323333740234,0.0,0.00026535987854003906,0.0035681724548339844,0.0,0.5548418449270073,-3.0,-1,3,619,3
del2ph,tax,city,0,1000,0.025,0.002839326858520508,0.0,0.00015115737915039062,0.002688169479370117,0.5548418449270073,0.5548418449270073,-1000.0,-1,0,619,3
del2ph,tax,city,0,1000,0.025,0.003063201904296875,0.0,0.00018405914306640625,0.0028791427612304688,0.2290091161470067,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.003407001495361328,0.0,0.00021791458129882812,0.0031890869140625,0.5548418449270073,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.003098011016845703,0.0,0.0001590251922607422,0.002938985824584961,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.0033330917358398438,0.0,0.00021696090698242188,0.003116130828857422,0.2290091161470067,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.003036022186279297,0.0,0.00019216537475585938,0.0028438568115234375,0.5548418449270073,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0032148361206054688,0.0,0.00018095970153808594,0.003033876419067383,0.0,0.5548418449270073,-3.0,-1,3,619,3
del2ph,tax,city,0,1000,0.025,0.0032379627227783203,0.0,0.00019097328186035156,0.0030469894409179688,0.0,0.5548418449270073,-3.0,-1,3,619,3
del2ph,tax,city,0,1000,0.025,0.0032939910888671875,0.0,0.00023603439331054688,0.0030579566955566406,0.0,0.5548418449270073,-3.0,-1,3,619,3
del2ph,tax,city,0,1000,0.025,0.0032117366790771484,0.0,0.00017976760864257812,0.0030319690704345703,0.5548418449270073,0.5548418449270073,-1001.0,-1,1,619,3
del2ph,tax,city,0,1000,0.025,0.0037729740142822266,0.0,0.00019311904907226562,0.003579854965209961,0.2290091161470067,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0028858184814453125,0.0,0.00018095970153808594,0.0027048587799072266,0.2290091161470067,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.0034940242767333984,0.0,0.0002231597900390625,0.003270864486694336,0.3057912208405609,0.5548418449270073,-1002.0,-1,2,619,3
del2ph,tax,city,0,1000,0.025,0.003882169723510742,0.0,0.0005052089691162109,0.0033769607543945312,0.0,0.5548418449270073,-3.0,-1,3,619,3
