method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsmarginal_em,tax,city,0.003271818161010742,0.0003707408905029297,0.0003771781921386719,0.0025238990783691406,0.0,Unnamed: 21,-3.0,1,3,201,3.1,epsilon_m,L0
marginal_em,tax,city,0.0041642189025878,0.0006299018859863,0.0008282661437988,0.0027060508728027,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0048675537109375,0.0004067420959472,0.0006721019744873,0.0037887096405029,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0032458305358886,0.0003089904785156,0.0004999637603759,0.002436876296997,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0043461322784423,0.0005578994750976,0.0007941722869873,0.0029940605163574,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0046417713165283,0.0005629062652587,0.0006599426269531,0.0034189224243164,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0054249763488769,0.0005722045898437,0.0006530284881591,0.004199743270874,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0036790370941162,0.0005860328674316,0.0005629062652587,0.0025300979614257,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0038201808929443,0.0004169940948486,0.0005040168762207,0.002899169921875,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045113563537597,0.0006120204925537,0.0008280277252197,0.0030713081359863,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045039653778076,0.0005817413330078,0.0007753372192382,0.0031468868255615,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.004706859588623,0.0006251335144042,0.0008049011230468,0.0032768249511718,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0053491592407226,0.0005772113800048,0.0006439685821533,0.0041279792785644,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0044419765472412,0.0004088878631591,0.0006508827209472,0.0033822059631347,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0052371025085449,0.0006310939788818,0.0007030963897705,0.0039029121398925,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045773983001708,0.000533103942871,0.0004150867462158,0.0036292076110839,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0061061382293701,0.0004811286926269,0.0008349418640136,0.0047900676727294,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0050013065338134,0.0004281997680664,0.0015079975128173,0.0030651092529296,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0042817592620849,0.0004961490631103,0.0007276535034179,0.0030579566955566,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0061211585998535,0.0006232261657714,0.0013160705566406,0.0041818618774414,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0046286582946777,0.0003759860992431,0.0005598068237304,0.0036928653717041,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0055596828460693,0.0008039474487304,0.0009889602661132,0.0037667751312255,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045440196990966,0.0004489421844482,0.0006327629089355,0.0034623146057128,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0047810077667236,0.0003881454467773,0.0005788803100585,0.0038139820098876,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0058212280273437,0.0006330013275146,0.0007760524749755,0.0044121742248535,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0038237571716308,0.0004327297210693,0.0004961490631103,0.0028948783874511,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0049538612365722,0.0006048679351806,0.0008089542388916,0.0035400390625,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0047190189361572,0.000619888305664,0.0010831356048583,0.0030159950256347,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0056903362274169,0.0004339218139648,0.0007052421569824,0.0045511722564697,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0030219554901123,0.0003468990325927,0.0003139972686767,0.0023610591888427,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0044512748718261,0.0007259845733642,0.0009341239929199,0.0027911663055419,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0052428245544433,0.0005991458892822,0.0008108615875244,0.0038328170776367,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0049850940704345,0.0004527568817138,0.0005733966827392,0.0039589405059814,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0060031414031982,0.0003328323364257,0.0006351470947265,0.0050351619720458,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0049335956573486,0.0005209445953369,0.0008277893066406,0.003584861755371,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0056016445159912,0.0006117820739746,0.0008008480072021,0.0041890144348144,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0052647590637207,0.0007860660552978,0.0008468627929687,0.0036318302154541,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0042221546173095,0.0003178119659423,0.0005831718444824,0.0033211708068847,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0050752162933349,0.0004470348358154,0.0006990432739257,0.0039291381835937,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0089995861053466,0.0020408630371093,0.0009629726409912,0.005995750427246,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0048208236694335,0.0004019737243652,0.0005888938903808,0.0038299560546875,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0031161308288574,0.0003011226654052,0.0003249645233154,0.0024900436401367,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0063495635986328,0.0004920959472656,0.0006647109985351,0.005192756652832,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0051639080047607,0.0006041526794433,0.0008907318115234,0.0036690235137939,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045399665832519,0.0004737377166748,0.0007340908050537,0.0033321380615234,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0043544769287109,0.0003731250762939,0.0004982948303222,0.0034830570220947,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0047981739044189,0.0007357597351074,0.000730276107788,0.0033321380615234,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0049498081207275,0.0003490447998046,0.0005030632019042,0.0040977001190185,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0038192272186279,0.000417947769165,0.0004961490631103,0.0029051303863525,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0037732124328613,0.0002582073211669,0.0006189346313476,0.0028960704803466,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0045418739318847,0.0002989768981933,0.0007669925689697,0.0034759044647216,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0050010681152343,0.000288963317871,0.0005440711975097,0.0041680335998535,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0047571659088134,0.0003859996795654,0.0005390644073486,0.0038321018218994,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0057501792907714,0.0004570484161376,0.0008389949798583,0.0044541358947753,0.3057912208405609,,-2.0,1,2,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0039021968841552,0.000568151473999,0.0005781650543212,0.0027558803558349,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0038609504699707,0.0005581378936767,0.0006678104400634,0.0026350021362304,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0038819313049316,0.0005519390106201,0.0006570816040039,0.0026729106903076,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0042383670806884,0.0003430843353271,0.0005011558532714,0.0033941268920898,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0046751499176025,0.0007338523864746,0.0005571842193603,0.0033841133117675,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0053400993347167,0.0005838871002197,0.0008380413055419,0.003918170928955,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0055248737335205,0.0006098747253417,0.0007650852203369,0.0041499137878417,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0037858486175537,0.0003309249877929,0.0004980564117431,0.0029568672180175,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0050079822540283,0.0006170272827148,0.0007319450378417,0.0036590099334716,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0050392150878906,0.0007081031799316,0.0008261203765869,0.003504991531372,0.5548418449270073,,-0.0,1,0,201,3,,,,,,,,,,,,,,0.75,0.7
marginal_em,tax,city,0.0043480396270751,0.0003352165222167,0.0005028247833251,0.0035099983215332,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0045530796051025,0.0003788471221923,0.0005209445953369,0.0036532878875732,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046679973602294,0.0004670619964599,0.0005397796630859,0.0036611557006835,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0116472244262695,0.0003829002380371,0.0007553100585937,0.0105090141296386,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0039200782775878,0.0003108978271484,0.0005309581756591,0.0030782222747802,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.005171775817871,0.0005860328674316,0.0007839202880859,0.0038018226623535,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0052056312561035,0.0004549026489257,0.0007758140563964,0.0039749145507812,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046792030334472,0.0005509853363037,0.0007760524749755,0.0033521652221679,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0044729709625244,0.0003890991210937,0.0006217956542968,0.0034620761871337,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0068328380584716,0.0006389617919921,0.0008299350738525,0.0053639411926269,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0070559978485107,0.0010197162628173,0.0009641647338867,0.0050721168518066,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046539306640625,0.0003829002380371,0.0005919933319091,0.0036790370941162,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048649311065673,0.0005199909210205,0.0008380413055419,0.0035068988800048,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0043561458587646,0.0006310939788818,0.0005900859832763,0.0031349658966064,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0049779415130615,0.0006310939788818,0.000823974609375,0.0035228729248046,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.009791612625122,0.000586986541748,0.0008008480072021,0.0084037780761718,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0040271282196044,0.0004041194915771,0.0005121231079101,0.0031108856201171,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048201084136962,0.0004379749298095,0.0005760192871093,0.0038061141967773,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0050940513610839,0.0006239414215087,0.0007529258728027,0.0037171840667724,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0056333541870117,0.0003368854522705,0.0005202293395996,0.0047762393951416,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048410892486572,0.0005662441253662,0.0007050037384033,0.0035698413848876,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048377513885498,0.0004329681396484,0.0008230209350585,0.0035817623138427,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0039958953857421,0.0003900527954101,0.0005970001220703,0.0030088424682617,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046908855438232,0.0006899833679199,0.000669240951538,0.0033316612243652,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0041584968566894,0.0005319118499755,0.00077486038208,0.0028517246246337,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.004767894744873,0.0006508827209472,0.0006542205810546,0.003462791442871,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0052990913391113,0.0006730556488037,0.0008900165557861,0.0037360191345214,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0055360794067382,0.000648021697998,0.0006709098815917,0.0042171478271484,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0090308189392089,0.0004498958587646,0.0005779266357421,0.0080029964447021,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0033977031707763,0.0003130435943603,0.0003767013549804,0.0027079582214355,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0038812160491943,0.0004429817199707,0.0006351470947265,0.002803087234497,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0039472579956054,0.0005428791046142,0.0006351470947265,0.0027692317962646,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0065889358520507,0.0003819465637207,0.0006940364837646,0.0055129528045654,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0060451030731201,0.0006771087646484,0.0006577968597412,0.0047101974487304,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0027780532836914,0.0003082752227783,0.0003538131713867,0.0021159648895263,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.003568410873413,0.0002963542938232,0.0003509521484375,0.0029211044311523,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0039680004119873,0.0004041194915771,0.0005569458007812,0.0030069351196289,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0047683715820312,0.000594139099121,0.0009291172027587,0.0032451152801513,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0037300586700439,0.0002951622009277,0.0004889965057373,0.0029458999633789,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.004638671875,0.0003988742828369,0.0008020401000976,0.0034377574920654,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0062119960784912,0.0006642341613769,0.0009248256683349,0.0046229362487792,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0044753551483154,0.0004951953887939,0.0007472038269042,0.0032329559326171,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0052957534790039,0.0005397796630859,0.0005240440368652,0.0042319297790527,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.005399465560913,0.000375747680664,0.0008318424224853,0.0041918754577636,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0058259963989257,0.0005757808685302,0.0007853507995605,0.0044648647308349,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0078999996185302,0.0005881786346435,0.0007486343383789,0.0065631866455078,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046300888061523,0.000439167022705,0.0005807876586914,0.0036101341247558,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048463344573974,0.0006890296936035,0.0007932186126708,0.003364086151123,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0051259994506835,0.0005891323089599,0.0008797645568847,0.0036571025848388,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0041933059692382,0.0003292560577392,0.000472068786621,0.0033919811248779,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0056531429290771,0.0005838871002197,0.0008990764617919,0.0041701793670654,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0052461624145507,0.0006473064422607,0.0008578300476074,0.0037410259246826,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.005587100982666,0.0006411075592041,0.0010991096496582,0.0038468837738037,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0041906833648681,0.0006539821624755,0.0006918907165527,0.0028448104858398,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0050005912780761,0.0003552436828613,0.0008161067962646,0.0038292407989501,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046560764312744,0.0003900527954101,0.0005960464477539,0.0036699771881103,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.00502610206604,0.0005629062652587,0.0008950233459472,0.0035681724548339,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0037846565246582,0.0003509521484375,0.000464916229248,0.0029687881469726,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0035088062286376,0.0002648830413818,0.0004639625549316,0.0027799606323242,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0039620399475097,0.0004439353942871,0.0006051063537597,0.0029129981994628,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0049920082092285,0.0008690357208251,0.0008299350738525,0.0032930374145507,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0051727294921875,0.0006160736083984,0.0007989406585693,0.0037577152252197,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0048160552978515,0.0006530284881591,0.0008080005645751,0.0033550262451171,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0050048828125,0.0005898475646972,0.0007240772247314,0.0036909580230712,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0049159526824951,0.0002732276916503,0.0004029273986816,0.004239797592163,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0044150352478027,0.0005621910095214,0.000917911529541,0.0029349327087402,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0054323673248291,0.0006248950958251,0.0010862350463867,0.0037212371826171,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.005857229232788,0.000878095626831,0.0007932186126708,0.0041859149932861,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0068981647491455,0.0006659030914306,0.0008172988891601,0.0054149627685546,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0042328834533691,0.0003511905670166,0.0005347728729248,0.0033469200134277,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046839714050292,0.0005409717559814,0.0007569789886474,0.0033860206604003,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0062642097473144,0.0005760192871093,0.001033067703247,0.004655122756958,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0049118995666503,0.0004260540008544,0.0009379386901855,0.0035479068756103,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0043931007385253,0.0003631114959716,0.0004668235778808,0.0035631656646728,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0057430267333984,0.000680923461914,0.0010840892791748,0.0039780139923095,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0046420097351074,0.0006041526794433,0.0007047653198242,0.0033330917358398,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.003871202468872,0.0005321502685546,0.0005760192871093,0.002763032913208,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0063850879669189,0.000648021697998,0.0010430812835693,0.0046939849853515,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0047967433929443,0.0006628036499023,0.0008220672607421,0.0033118724822998,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0050010681152343,0.0004990100860595,0.0009031295776367,0.003598928451538,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0056538581848144,0.0010349750518798,0.0005669593811035,0.004051923751831,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0049443244934082,0.0007591247558593,0.0008361339569091,0.0033490657806396,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0051324367523193,0.0005114078521728,0.0009100437164306,0.0037109851837158,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0058188438415527,0.0005640983581542,0.0007247924804687,0.0045299530029296,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0070860385894775,0.000694990158081,0.000892162322998,0.0054988861083984,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.004209280014038,0.0005011558532714,0.0007331371307373,0.0029749870300292,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0045561790466308,0.0006952285766601,0.000802993774414,0.0030579566955566,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0054068565368652,0.0006170272827148,0.0007667541503906,0.0040230751037597,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
marginal_em,tax,city,0.0055880546569824,0.0004382133483886,0.0004947185516357,0.004655122756958,0.3057912208405609,,-1.0,1,1,201,3,,,,,,,,,,,,,,5.0,0.4
