method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,adult,education,0.0017759799957275,0.0,0.0003159046173095,0.0014600753784179,0.0212364813647182,0.4912255474440432,-8.0,578,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0019629001617431,0.0,0.0002880096435546,0.0016748905181884,0.096713820176164,0.4912255474440432,-8.0,573,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0017037391662597,0.0,0.0002868175506591,0.0014169216156005,0.0461117347773736,0.4912255474440432,-5.0,78,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001946210861206,0.0,0.00030517578125,0.001641035079956,0.016318118019106,0.4912255474440432,-8.0,595,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0017080307006835,0.0,0.0002810955047607,0.0014269351959228,0.0603500562348376,0.4912255474440432,-6.0,199,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0020899772644042,0.0,0.000324010848999,0.0017659664154052,0.0145809186695579,0.4912255474440432,-6.0,196,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016577243804931,0.0,0.0002708435058593,0.0013868808746337,0.0756875785074302,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018694400787353,0.0,0.000284194946289,0.0015852451324462,0.072923352605644,0.4912255474440432,-6.0,128,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001957893371582,0.0,0.0002849102020263,0.0016729831695556,0.071231148709036,0.4912255474440432,-8.0,569,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001774787902832,0.0,0.0002927780151367,0.0014820098876953,0.0626073782781665,0.4912255474440432,-6.0,180,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0017127990722656,0.0,0.0002708435058593,0.0014419555664062,0.0799796655819016,0.4912255474440432,-4.0,52,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016584396362304,0.0,0.0002796649932861,0.0013787746429443,0.0769831542211396,0.4912255474440432,-5.0,66,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016658306121826,0.0,0.0002570152282714,0.0014088153839111,0.066004990488939,0.4912255474440432,-6.0,103,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015943050384521,0.0,0.0002713203430175,0.0013229846954345,0.0886997865700734,0.4912255474440432,-5.0,56,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016047954559326,0.0,0.0002739429473876,0.0013308525085449,0.0755958428641351,0.4912255474440432,-8.0,407,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018291473388671,0.0,0.0002639293670654,0.0015652179718017,0.0101839054193734,0.4912255474440432,-8.0,580,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015280246734619,0.0,0.0002632141113281,0.0012648105621337,0.0424474159622682,0.4912255474440432,-5.0,103,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001645803451538,0.0,0.0002639293670654,0.0013818740844726,0.071231148709036,0.4912255474440432,-5.0,91,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015738010406494,0.0,0.0002598762512207,0.0013139247894287,0.0735012621992151,0.4912255474440432,-5.0,55,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016000270843505,0.0,0.0002601146697998,0.0013399124145507,0.071231148709036,0.4912255474440432,-7.0,319,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018081665039062,0.0,0.0002779960632324,0.0015301704406738,0.066004990488939,0.4912255474440432,-5.0,59,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016803741455078,0.0,0.0002791881561279,0.0014011859893798,0.0673955872542232,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018820762634277,0.0,0.0002720355987548,0.0016100406646728,0.0225239649502374,0.4912255474440432,-7.0,284,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0019290447235107,0.0,0.0002789497375488,0.0016500949859619,0.0656216523912364,0.4912255474440432,-8.0,606,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021476745605468,0.0,0.0002758502960205,0.0018718242645263,0.071231148709036,0.4912255474440432,-5.0,95,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0020849704742431,0.0,0.0002868175506591,0.0017981529235839,0.0332840908521785,0.4912255474440432,-8.0,572,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018346309661865,0.0,0.0002737045288085,0.0015609264373779,0.0100441483548909,0.4912255474440432,-7.0,328,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018031597137451,0.0,0.0002851486206054,0.0015180110931396,0.0629619901079656,0.4912255474440432,-6.0,77,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015978813171386,0.0,0.0002708435058593,0.0013270378112792,0.072923352605644,0.4912255474440432,-5.0,65,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021188259124755,0.0,0.0002789497375488,0.0018398761749267,0.071231148709036,0.4912255474440432,-4.0,47,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016708374023437,0.0,0.0002758502960205,0.0013949871063232,0.0614411326812318,0.4912255474440432,-7.0,269,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018689632415771,0.0,0.0002720355987548,0.0015969276428222,0.071231148709036,0.4912255474440432,-6.0,143,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016341209411621,0.0,0.0002760887145996,0.0013580322265625,0.0723673304044446,0.4912255474440432,-6.0,103,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018708705902099,0.0,0.0002908706665039,0.001579999923706,0.072923352605644,0.4912255474440432,-5.0,57,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018177032470703,0.0,0.0002696514129638,0.0015480518341064,0.072149916078539,0.4912255474440432,-5.0,70,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015132427215576,0.0,0.0002632141113281,0.0012500286102294,0.0889943490586869,0.4912255474440432,-4.0,30,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0019090175628662,0.0,0.0002789497375488,0.0016300678253173,0.0889943490586869,0.4912255474440432,-6.0,90,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015008449554443,0.0,0.0002570152282714,0.0012438297271728,0.0745563225215671,0.4912255474440432,-6.0,111,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021178722381591,0.0,0.0002686977386474,0.0018491744995117,0.0756875785074302,0.4912255474440432,-5.0,62,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015640258789062,0.0,0.0002670288085937,0.0012969970703125,0.072149916078539,0.4912255474440432,-4.0,33,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001582384109497,0.0,0.0002992153167724,0.0012831687927246,0.072149916078539,0.4912255474440432,-5.0,53,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0017328262329101,0.0,0.0002698898315429,0.0014629364013671,0.072270650175901,0.4912255474440432,-6.0,138,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018501281738281,0.0,0.000256061553955,0.001594066619873,0.0756875785074302,0.4912255474440432,-5.0,58,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001497745513916,0.0,0.0002679824829101,0.0012297630310058,0.0769831542211396,0.4912255474440432,-5.0,66,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015811920166015,0.0,0.0002570152282714,0.00132417678833,0.071231148709036,0.4912255474440432,-4.0,49,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0014972686767578,0.0,0.0002522468566894,0.0012450218200683,0.0747942624983531,0.4912255474440432,-6.0,132,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018248558044433,0.0,0.0002570152282714,0.0015678405761718,0.0548003237858257,0.4912255474440432,-8.0,568,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015320777893066,0.0,0.000262975692749,0.0012691020965576,0.093219863408044,0.4912255474440432,-7.0,228,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015759468078613,0.0,0.0002551078796386,0.0013208389282226,0.071231148709036,0.4912255474440432,-4.0,39,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018229484558105,0.0,0.0002779960632324,0.0015449523925781,0.0222702176571293,0.4912255474440432,-7.0,319,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0019001960754394,0.0,0.0002682209014892,0.0016319751739501,0.0969134401135628,0.4912255474440432,-6.0,151,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0014588832855224,0.0,0.0002679824829101,0.0011909008026123,0.033257556799482,0.4912255474440432,-6.0,186,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016040802001953,0.0,0.0002679824829101,0.0013360977172851,0.0747942624983531,0.4912255474440432,-6.0,111,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018887519836425,0.0,0.0002608299255371,0.0016279220581054,0.071231148709036,0.4912255474440432,-5.0,86,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0014979839324951,0.0,0.0002789497375488,0.0012190341949462,0.072149916078539,0.4912255474440432,-5.0,70,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018808841705322,0.0,0.000262975692749,0.0016179084777832,0.0867692871631489,0.4912255474440432,-7.0,183,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0020442008972167,0.0,0.0003020763397216,0.0017421245574951,0.0673955872542232,0.4912255474440432,-4.0,39,4,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0019900798797607,0.0,0.0002651214599609,0.0017249584197998,0.0756875785074302,0.4912255474440432,-5.0,58,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018632411956787,0.0,0.0002930164337158,0.0015702247619628,0.061447160606331,0.4912255474440432,-6.0,149,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0018420219421386,0.0,0.0002739429473876,0.0015680789947509,0.0611604689432679,0.4912255474440432,-7.0,182,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021712779998779,0.0,0.0002801418304443,0.0018911361694335,0.0612102712453441,0.4912255474440432,-7.0,170,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016539096832275,0.0,0.0002827644348144,0.001371145248413,0.0718698882060844,0.4912255474440432,-6.0,110,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021059513092041,0.0,0.0002808570861816,0.0018250942230224,0.0745563225215671,0.4912255474440432,-6.0,102,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0017528533935546,0.0,0.0002739429473876,0.0014789104461669,0.0286374078736015,0.4912255474440432,-7.0,303,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0021584033966064,0.0,0.0002722740173339,0.0018861293792724,0.0611807127770597,0.4912255474440432,-8.0,356,8,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0015678405761718,0.0,0.0002670288085937,0.0013008117675781,0.0225239649502374,0.4912255474440432,-5.0,98,5,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.001737356185913,0.0,0.0002663135528564,0.0014710426330566,0.0158779160301912,0.4912255474440432,-7.0,372,7,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,0.0016682147979736,0.0,0.0002632141113281,0.0014050006866455,0.0901080756515081,0.4912255474440432,-6.0,178,6,320833,12,,,,,,,,,,,,,,0.1,0.1
del2ph,adult,education,7.111141920089722,7.107747793197632,0.0002102851867675,0.0031838417053222,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.001878023147583,0.0,0.0001630783081054,0.0017149448394775,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0021262168884277,0.0,0.0001721382141113,0.0019540786743164,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0017848014831542,0.0,0.0001749992370605,0.0016098022460937,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0018067359924316,0.0,0.0001847743988037,0.0016219615936279,0.0673955872542232,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016520023345947,0.0,0.0001859664916992,0.0014660358428955,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0017406940460205,0.0,0.0001938343048095,0.0015468597412109,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016729831695556,0.0,0.0001919269561767,0.0014810562133789,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0018701553344726,0.0,0.0001921653747558,0.0016779899597167,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0017180442810058,0.0,0.0001919269561767,0.0015261173248291,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0017080307006835,0.0,0.0002050399780273,0.0015029907226562,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016040802001953,0.0,0.0002031326293945,0.0014009475708007,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0013971328735351,0.0,0.0002100467681884,0.0011870861053466,0.0756875785074302,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0014519691467285,0.0,0.0002050399780273,0.0012469291687011,0.0756875785074302,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0014278888702392,0.0,0.000201940536499,0.0012259483337402,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0015490055084228,0.0,0.0002028942108154,0.0013461112976074,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0012149810791015,0.0,0.0002059936523437,0.0010089874267578,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0017118453979492,0.0,0.0001921653747558,0.0015196800231933,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016920566558837,0.0,0.0001959800720214,0.0014960765838623,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.001680850982666,0.0,0.000195026397705,0.0014858245849609,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016448497772216,0.0,0.0001921653747558,0.0014526844024658,0.0673955872542232,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0015490055084228,0.0,0.0001919269561767,0.001357078552246,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016705989837646,0.0,0.0001897811889648,0.0014808177947998,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.00164794921875,0.0,0.0001938343048095,0.0014541149139404,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016291141510009,0.0,0.0001890659332275,0.0014400482177734,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0014910697937011,0.0,0.0001919269561767,0.0012991428375244,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.001460313796997,0.0,0.0001931190490722,0.0012671947479248,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.001655101776123,0.0,0.0001940727233886,0.0014610290527343,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016710758209228,0.0,0.0001811981201171,0.0014898777008056,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.001605749130249,0.0,0.0001819133758544,0.0014238357543945,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0014650821685791,0.0,0.0001921653747558,0.0012729167938232,0.0756875785074302,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016331672668457,0.0,0.000180959701538,0.0014522075653076,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016717910766601,0.0,0.0001897811889648,0.0014820098876953,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016567707061767,0.0,0.0001847743988037,0.001471996307373,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016636848449707,0.0,0.0001769065856933,0.0014867782592773,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0015716552734375,0.0,0.0001897811889648,0.0013818740844726,0.0756875785074302,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016610622406005,0.0,0.0001909732818603,0.0014700889587402,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016720294952392,0.0,0.0001821517944335,0.0014898777008056,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0015230178833007,0.0,0.0001931190490722,0.0013298988342285,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0013482570648193,0.0,0.0001900196075439,0.0011582374572753,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016548633575439,0.0,0.0001866817474365,0.0014681816101074,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016381740570068,0.0,0.0001921653747558,0.0014460086822509,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016157627105712,0.0,0.0001888275146484,0.0014269351959228,0.071231148709036,0.4912255474440432,-3.0,25,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0016109943389892,0.0,0.0001819133758544,0.0014290809631347,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0015289783477783,0.0,0.0001890659332275,0.0013399124145507,0.0903721907449086,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
del2ph,adult,education,0.0014128684997558,0.0,0.000180959701538,0.0012319087982177,0.072149916078539,0.4912255474440432,-3.0,20,3,320833,12,,,,,,,,,,,,,,10.0,0.1
