method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,tax,city,0.0017039775848388,0.0,8.606910705566406e-05,0.0016179084777832,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0014383792877197,0.0,2.5272369384765625e-05,0.0014131069183349,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0013785362243652,0.0,9.226799011230467e-05,0.0012862682342529,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0012819766998291,0.0,9.012222290039062e-05,0.0011918544769287,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0012083053588867,0.0,2.6226043701171875e-05,0.0011820793151855,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0015599727630615,0.0,9.79900360107422e-05,0.0014619827270507,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0015766620635986,0.0,2.384185791015625e-05,0.0015528202056884,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0013506412506103,0.0,0.0001158714294433,0.0012347698211669,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0013670921325683,0.0,2.694129943847656e-05,0.0013401508331298,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0012018680572509,0.0,0.0001039505004882,0.0010979175567626,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0014817714691162,0.0,4.601478576660156e-05,0.0014357566833496,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0011920928955078,0.0,4.100799560546875e-05,0.0011510848999023,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0014982223510742,0.0,3.0994415283203125e-05,0.001467227935791,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0012257099151611,0.0,7.486343383789062e-05,0.0011508464813232,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0016789436340332,0.0,4.100799560546875e-05,0.0016379356384277,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0016539096832275,0.0,9.870529174804688e-05,0.0015552043914794,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0016753673553466,0.0,9.012222290039062e-05,0.0015852451324462,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0018501281738281,0.0,0.000108003616333,0.0017421245574951,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0021414756774902,0.0,0.0001223087310791,0.0020191669464111,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0025651454925537,0.0,4.00543212890625e-05,0.0025250911712646,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
del2ph,tax,city,0.0016913414001464,0.0,2.9325485229492188e-05,0.0016620159149169,0.0,0.5548418449270073,-3.0,-1,3,989,3,,,,,,,,,,,,,,10.0,0.1
