method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,hospital,ProviderNumber,0.7531273365020752,0.7502532005310059,0.0001089572906494,0.0027651786804199,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019469261169433,0.0,0.0001168251037597,0.0018301010131835,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017192363739013,0.0,0.0001070499420166,0.0016121864318847,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020043849945068,0.0,9.918212890625e-05,0.0019052028656005,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017800331115722,0.0,0.0001220703125,0.0016579627990722,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019783973693847,0.0,0.0001201629638671,0.0018582344055175,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020246505737304,0.0,0.0001227855682373,0.0019018650054931,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015890598297119,0.0,0.0001089572906494,0.0014801025390625,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019252300262451,0.0,0.0001170635223388,0.0018081665039062,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017907619476318,0.0,0.0001196861267089,0.0016710758209228,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015592575073242,0.0,0.0001120567321777,0.0014472007751464,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018501281738281,0.0,9.79900360107422e-05,0.0017521381378173,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019567012786865,0.0,9.965896606445312e-05,0.001857042312622,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017030239105224,0.0,0.000101089477539,0.0016019344329833,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016064643859863,0.0,0.0001018047332763,0.0015046596527099,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018329620361328,0.0,0.0001070499420166,0.0017259120941162,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016751289367675,0.0,0.0001070499420166,0.0015680789947509,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018398761749267,0.0,0.000119924545288,0.0017199516296386,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018908977508544,0.0,0.0001111030578613,0.0017797946929931,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018348693847656,0.0,0.0001251697540283,0.0017096996307373,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018413066864013,0.0,0.0001101493835449,0.0017311573028564,0.0,0.6623992294064142,-10.0,-1,10,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021448135375976,0.0,0.0001327991485595,0.002012014389038,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021777153015136,0.0,0.0001196861267089,0.0020580291748046,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019521713256835,0.0,0.0001192092895507,0.0018329620361328,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019431114196777,0.0,0.0001289844512939,0.0018141269683837,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019831657409667,0.0,0.000115156173706,0.0018680095672607,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020849704742431,0.0,0.0001161098480224,0.0019688606262207,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018231868743896,0.0,0.0001099109649658,0.0017132759094238,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015690326690673,0.0,0.0001039505004882,0.0014650821685791,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018119812011718,0.0,0.0001070499420166,0.0017049312591552,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019230842590332,0.0,0.0001320838928222,0.0017910003662109,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019400119781494,0.0,0.0001180171966552,0.0018219947814941,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017609596252441,0.0,0.0001232624053955,0.0016376972198486,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020091533660888,0.0,0.0001342296600341,0.0018749237060546,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0022222995758056,0.0,0.0001142024993896,0.002108097076416,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020248889923095,0.0,0.0001289844512939,0.0018959045410156,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019989013671875,0.0,0.0001139640808105,0.0018849372863769,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020222663879394,0.0,0.000108003616333,0.0019142627716064,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020687580108642,0.0,0.0001230239868164,0.0019457340240478,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.001896858215332,0.0,0.0001189708709716,0.0017778873443603,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0022249221801757,0.0,0.0001249313354492,0.0020999908447265,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021281242370605,0.0,0.0001161098480224,0.002012014389038,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016577243804931,0.0,0.0001168251037597,0.0015408992767333,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016288757324218,0.0,0.0001211166381835,0.0015077590942382,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016629695892333,0.0,0.0001170635223388,0.0015459060668945,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015764236450195,0.0,0.0001211166381835,0.0014553070068359,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018460750579833,0.0,0.0001239776611328,0.0017220973968505,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.001488447189331,0.0,0.0001132488250732,0.0013751983642578,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015277862548828,0.0,0.0001358985900878,0.0013918876647949,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017821788787841,0.0,0.000108003616333,0.0016741752624511,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016343593597412,0.0,0.0001192092895507,0.0015151500701904,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020093917846679,0.0,0.0001173019409179,0.00189208984375,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015490055084228,0.0,0.0001120567321777,0.0014369487762451,0.0,0.6623992294064142,-10.0,-1,10,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021061897277832,0.0,0.0001223087310791,0.0019838809967041,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016379356384277,0.0,0.0001158714294433,0.0015220642089843,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0014128684997558,0.0,0.000112771987915,0.0013000965118408,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016098022460937,0.0,9.679794311523438e-05,0.0015130043029785,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018191337585449,0.0,0.0001001358032226,0.0017189979553222,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017247200012207,0.0,0.0001318454742431,0.0015928745269775,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017483234405517,0.0,0.0001101493835449,0.0016381740570068,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021381378173828,0.0,0.0001289844512939,0.0020091533660888,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018270015716552,0.0,0.0001540184020996,0.0016729831695556,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018308162689208,0.0,0.0001358985900878,0.001694917678833,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016992092132568,0.0,0.0001511573791503,0.0015480518341064,0.0,0.6623992294064142,-10.0,-1,10,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0017280578613281,0.0,0.0001420974731445,0.0015859603881835,0.0182284925139747,0.6623992294064142,-8.0,365,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016109943389892,0.0,0.0001111030578613,0.0014998912811279,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0020761489868164,0.0,0.0001440048217773,0.001932144165039,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021538734436035,0.0,0.0001518726348876,0.0020020008087158,0.0002521225070323,0.6623992294064142,-9.0,426,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019938945770263,0.0,0.0001180171966552,0.001875877380371,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0019431114196777,0.0,0.0001261234283447,0.001816987991333,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021572113037109,0.0,0.0001239776611328,0.0020332336425781,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.001828908920288,0.0,0.000108003616333,0.001720905303955,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016729831695556,0.0,0.0001490116119384,0.0015239715576171,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016522407531738,0.0,0.0001211166381835,0.0015311241149902,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018832683563232,0.0,0.0001032352447509,0.0017800331115722,0.0,0.6623992294064142,-10.0,-1,10,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021440982818603,0.0,0.0001149177551269,0.0020291805267333,0.0409607458081271,0.6623992294064142,-7.0,213,7,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0016016960144042,0.0,0.0001180171966552,0.001483678817749,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0018355846405029,0.0,0.0001132488250732,0.0017223358154296,0.0291676509990471,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0021288394927978,0.0,0.0001237392425537,0.0020051002502441,0.0,0.6623992294064142,-9.0,-1,9,76100,10,,,,,,,,,,,,,,0.1,0.1
del2ph,hospital,ProviderNumber,0.0015971660614013,0.0,0.0001389980316162,0.0014581680297851,0.0355442779373305,0.6623992294064142,-8.0,426,8,76100,10,,,,,,,,,,,,,,0.1,0.1
