lambda,leakage,utility,mask_size
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.6,6
0.5,0.4697142498776278,-0.3348571249388139,1
0.5,0.2288821396123376,-0.3144410698061688,2
0.5,0.3296703821603769,-0.5648351910801885,4
0.5,0.4325673189597369,-0.5162836594798684,3
0.5,0.633267038153267,-0.4166335190766335,1
0.5,0.36457513891655857,-0.5822875694582793,4
0.5,0.527204740336032,-0.46360237016801603,2
0.5,0.0920468199405825,-0.5460234099702912,5
0.5,0.0,-0.6,6
0.5,0.0920468199405825,-0.34602340997029124,3
0.5,0.4365917791396565,-0.6182958895698283,4
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.46957305266532445,-0.43478652633266224,2
0.5,0.4697142498776278,-0.3348571249388139,1
0.5,0.0,-0.6,6
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.6,6
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.312315565021691,-0.4561577825108455,3
0.5,0.682552015129659,-0.44127600756482954,1
0.5,0.0,-0.6,6
0.5,0.0920468199405825,-0.34602340997029124,3
0.5,0.682552015129659,-0.44127600756482954,1
0.5,0.37544847764307687,-0.4877242388215384,3
0.5,0.0,-0.6,6
0.5,0.312315565021691,-0.4561577825108455,3
0.5,0.5907433526542352,-0.4953716763271176,2
0.5,0.2693617282096118,-0.6346808641048058,5
0.5,0.0,-0.6,6
0.5,0.4697142498776278,-0.3348571249388139,1
0.5,0.0,-0.6,6
0.5,0.6377015566223647,-0.41885077831118234,1
0.5,0.4365917791396565,-0.6182958895698283,4
0.5,0.0,-0.6,6
0.5,0.2288821396123376,-0.5144410698061688,4
0.5,0.4697142498776278,-0.3348571249388139,1
0.5,0.0,-0.5,5
0.5,0.2693617282096118,-0.534680864104806,4
0.5,0.2693617282096118,-0.534680864104806,4
0.5,0.5961899077512927,-0.49809495387564634,2
0.5,0.0,-0.6,6
0.5,0.0,-0.6,6
0.5,0.4794045878552673,-0.5397022939276337,3
0.5,0.0,-0.6,6
0.5,0.37561473038408055,-0.48780736519204027,3
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.4697142498776278,-0.4348571249388139,2
0.5,0.527204740336032,-0.46360237016801603,2
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.5,5
0.5,0.6646451700889366,-0.4323225850444683,1
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.6,6
0.5,0.633267038153267,-0.4166335190766335,1
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.6,6
0.5,0.2288821396123376,-0.6144410698061689,5
0.5,0.0,-0.6,6
0.5,0.682552015129659,-0.44127600756482954,1
0.5,0.0,-0.6,6
0.5,0.2288821396123376,-0.6144410698061689,5
0.5,0.0,-0.6,6
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.7151856454814501,-0.35759282274072507,0
0.5,0.0,-0.6,6
0.5,0.4697142498776278,-0.3348571249388139,1
