epsilon,leakage,utility,mask_size
0.75,0.5681900575173376,-0.5261425431380032,2
0.75,0.6377015566223647,-0.5282761674667735,1
0.75,0.46957305266532445,-0.4521797894989933,2
0.75,0.07059070463900075,-0.3029430284792506,5
0.75,0.6646451700889366,-0.5484838775667025,1
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.0,-0.25,5
0.75,0.0,-0.3,6
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.2790853616047787,-0.40931402120358407,4
0.75,0.460338407225221,-0.4952538054189157,3
0.75,0.48004561987648753,-0.5100342149073657,3
0.75,0.4697142498776278,-0.40228568740822085,1
0.75,0.0,-0.3,6
0.75,0.0,-0.3,6
0.75,0.6646451700889366,-0.5484838775667025,1
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.0,-0.3,6
0.75,0.6328149070033673,-0.5246111802525255,1
0.75,0.37544847764307687,-0.4315863582323076,3
0.75,0.45071564155919097,-0.4880367311693933,3
0.75,0.2790853616047787,-0.40931402120358407,4
0.75,0.5334968933116484,-0.5001226699837363,2
0.75,0.2693617282096118,-0.4520212961572089,5
0.75,0.0,-0.25,5
0.75,0.4697142498776278,-0.45228568740822084,2
0.75,0.0920468199405825,-0.3190351149554369,5
0.75,0.5907433526542352,-0.5430575144906764,2
0.75,0.0,-0.25,5
0.75,0.4365917791396565,-0.5274438343547424,4
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.0920468199405825,-0.21903511495543687,3
0.75,0.0,-0.3,6
0.75,0.2288821396123376,-0.4216616047092532,5
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.5734114839073647,-0.5300586129305236,2
0.75,0.527204740336032,-0.49540355525202406,2
0.75,0.0,-0.25,5
0.75,0.6377015566223647,-0.5282761674667735,1
0.75,0.0,-0.25,5
0.75,0.2693617282096118,-0.40202129615720883,4
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.4697142498776278,-0.40228568740822085,1
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.5334968933116484,-0.5001226699837363,2
0.75,0.6646451700889366,-0.5484838775667025,1
0.75,0.0,-0.3,6
0.75,0.682552015129659,-0.5619140113472443,1
0.75,0.2790853616047787,-0.40931402120358407,4
0.75,0.6377015566223647,-0.5282761674667735,1
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.45071564155919097,-0.4880367311693933,3
0.75,0.36457513891655857,-0.47343135418741894,4
0.75,0.2693617282096118,-0.4520212961572089,5
0.75,0.2288821396123376,-0.4216616047092532,5
0.75,0.0,-0.3,6
0.75,0.0,-0.3,6
0.75,0.5912472883588642,-0.5434354662691482,2
0.75,0.2288821396123376,-0.37166160470925325,4
0.75,0.3296703821603769,-0.44725278662028267,4
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.4332660237695529,-0.47494951782716466,3
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.0,-0.3,6
0.75,0.07059070463900075,-0.3029430284792506,5
0.75,0.0,-0.3,6
0.75,0.527204740336032,-0.49540355525202406,2
0.75,0.2288821396123376,-0.37166160470925325,4
0.75,0.0,-0.3,6
0.75,0.0920468199405825,-0.3190351149554369,5
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.2288821396123376,-0.3216616047092532,3
0.75,0.0,-0.3,6
0.75,0.5961899077512927,-0.5471424308134695,2
0.75,0.0,-0.2,4
0.75,0.44011894550313135,-0.48008920912734854,3
0.75,0.4365917791396565,-0.5274438343547424,4
0.75,0.5329217593367891,-0.4996913195025918,2
0.75,0.5598596569804244,-0.5198947427353183,2
0.75,0.0920468199405825,-0.3190351149554369,5
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.5334968933116484,-0.5001226699837363,2
0.75,0.0,-0.3,6
0.75,0.0920468199405825,-0.3190351149554369,5
0.75,0.0,-0.3,6
0.75,0.44011894550313135,-0.48008920912734854,3
0.75,0.0,-0.3,6
0.75,0.5329217593367891,-0.4996913195025918,2
0.75,0.0,-0.3,6
0.75,0.567657695427904,-0.525743271570928,2
0.75,0.2693617282096118,-0.40202129615720883,4
0.75,0.46957305266532445,-0.4521797894989933,2
0.75,0.7151856454814501,-0.5363892341110876,0
0.75,0.0,-0.3,6
0.75,0.0,-0.3,6
0.75,0.6328149070033673,-0.5246111802525255,1
0.75,0.633267038153267,-0.5249502786149502,1
0.75,0.4697142498776278,-0.45228568740822084,2
0.75,0.37561473038408055,-0.3817110477880604,2
0.75,0.0920468199405825,-0.3190351149554369,5
0.75,0.5468475106079831,-0.576802299622654,6
0.75,0.6623992294064142,-0.5523549776103662,2
0.75,0.6090400455538584,-0.5401133674987272,3
0.75,0.6623992294064142,-0.5523549776103662,2
0.75,0.42853421735144903,-0.48806732968025346,6
0.75,0.2629936790618288,-0.3361341481852605,5
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.24315756576632586,-0.4045903965469666,8
0.75,0.21940735109689347,-0.4145555133226701,9
0.75,0.6623992294064142,-0.5523549776103662,2
0.75,0.14540885463656628,-0.35905664097742473,9
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.0,-0.2777777777777778,10
0.75,0.17183457703769034,-0.29554259944493444,6
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.505574395670396,-0.4902919078639081,4
0.75,0.385599188513301,-0.5391993913849757,9
0.75,0.0,-0.2777777777777778,10
0.75,0.2629936790618288,-0.3361341481852605,5
0.75,0.46992211475481305,-0.5191082527327764,6
0.75,0.385599188513301,-0.511421613607198,8
0.75,0.21940735109689347,-0.4145555133226701,9
0.75,0.16715725920573166,-0.3198123888487432,7
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.6005002201919581,-0.644819609588413,7
0.75,0.2902622119955647,-0.4399188812188957,8
0.75,0.44440927545847886,-0.5277514010383035,7
0.75,0.14540885463656628,-0.33127886319964694,8
0.75,0.4694541344903692,-0.5465350453122213,7
0.75,0.24175913958548945,-0.2646526880224504,3
0.75,0.6086948858179753,-0.5676322754745926,4
0.75,0.0,-0.2777777777777778,10
0.75,0.24175913958548945,-0.4313193546891171,9
0.75,0.5053837288882768,-0.4345933522217631,2
0.75,0.5626500316767806,-0.5053208570909188,3
0.75,0.6623992294064142,-0.5245771998325884,1
0.75,0.4694541344903692,-0.4354239342011102,3
0.75,0.029167650999047168,-0.24409796047150759,8
0.75,0.5626500316767806,-0.477543079313141,2
0.75,0.46992211475481305,-0.5468860305105542,7
0.75,0.5468475106079831,-0.5212467440670985,4
0.75,0.0,-0.2777777777777778,10
0.75,0.41469597047666695,-0.4499108667463891,5
0.75,0.14581437163805366,-0.33158300095076243,8
0.75,0.3592419527878562,-0.3805425757020033,4
0.75,0.46992211475481305,-0.574663808288332,8
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.24315756576632586,-0.3768126187691888,7
0.75,0.5053837288882768,-0.4345933522217631,2
0.75,0.46992211475481305,-0.49133047495499865,5
0.75,0.4824620342632009,-0.5007354145862896,5
0.75,0.4824620342632009,-0.47295763680851177,4
0.75,0.24175913958548945,-0.4035415769113393,8
0.75,0.44440927545847886,-0.5555291788160813,8
0.75,0.6623992294064142,-0.5245771998325884,1
0.75,0.14540885463656628,-0.33127886319964694,8
0.75,0.26303652729247295,-0.3083885065804658,4
0.75,0.41469597047666695,-0.4499108667463891,5
0.75,0.6086948858179753,-0.5676322754745926,4
0.75,0.44440927545847886,-0.5833069565938591,9
0.75,0.21940735109689347,-0.4145555133226701,9
0.75,0.24175913958548945,-0.4313193546891171,9
0.75,0.24175913958548945,-0.4313193546891171,9
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.0,-0.2777777777777778,10
0.75,0.24315756576632586,-0.4045903965469666,8
0.75,0.0,-0.2777777777777778,10
0.75,0.41469597047666695,-0.4776886445241668,6
0.75,0.21940735109689347,-0.4145555133226701,9
0.75,0.2902622119955647,-0.3843633256633402,6
0.75,0.21940735109689347,-0.303444402211559,5
0.75,0.385599188513301,-0.48364383582942017,7
0.75,0.14540885463656628,-0.35905664097742473,9
0.75,0.385599188513301,-0.42808828027386464,5
0.75,0.0,-0.2777777777777778,10
0.75,0.5626500316767806,-0.44976530153536326,1
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.48321731969835446,-0.5290796564404325,6
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.6005002201919581,-0.47815294292174637,1
0.75,0.21940735109689347,-0.3589999577671146,7
0.75,0.48321731969835446,-0.5846352119959881,8
0.75,0.21940735109689347,-0.3867777355448923,8
0.75,0.5468475106079831,-0.576802299622654,6
0.75,0.41469597047666695,-0.5332442000797224,8
0.75,0.46992211475481305,-0.40799714162166534,2
0.75,0.24315756576632586,-0.4045903965469666,8
0.75,0.5626500316767806,-0.5608764126464744,5
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.0002521225070323263,-0.2501890918802743,9
0.75,0.6623992294064142,-0.49679942205481065,0
0.75,0.6090400455538584,-0.5401133674987272,3
0.75,0.24315756576632586,-0.4323681743247444,9
0.75,0.5053837288882768,-0.5179266855550965,5
0.75,0.6090400455538584,-0.5401133674987272,3
0.75,0.41469597047666695,-0.4499108667463891,5
0.75,0.5053837288882768,-0.4623711299995409,3
0.75,0.5206608604337979,-0.6127178675475706,8
0.75,0.5202376749670268,-0.529067145114159,5
0.75,0.6090400455538584,-0.5123355897209494,2
0.75,0.4837492874056374,-0.4309937837360462,3
0.75,0.2804161665626066,-0.369403034012864,7
0.75,0.0593446672320167,-0.2717812276967398,10
0.75,0.396029780856501,-0.31974960836964844,1
0.75,0.07568757850743024,-0.2385838656987545,8
0.75,0.4199947253310894,-0.405905134907408,4
0.75,0.0,-0.2727272727272727,12
