lambda,leakage,utility,mask_size
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.5329217593367891,-0.41329217593367895,2
0.1,0.6377015566223647,-0.24377015566223648,1
0.1,0.682552015129659,-0.24825520151296593,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.37561473038408055,-0.3975614730384081,2
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.633267038153267,-0.24332670381532673,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.5334968933116484,-0.4133496893311649,2
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.6328149070033673,-0.24328149070033675,1
0.1,0.633267038153267,-0.24332670381532673,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.633267038153267,-0.24332670381532673,1
0.1,0.4697142498776278,-0.2269714249877628,1
0.1,0.5907433526542352,-0.4190743352654236,2
0.1,0.6377015566223647,-0.24377015566223648,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.6328149070033673,-0.24328149070033675,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.0920468199405825,-0.5492046819940583,3
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.6377015566223647,-0.24377015566223648,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.4697142498776278,-0.2269714249877628,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.4697142498776278,-0.2269714249877628,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.6328149070033673,-0.24328149070033675,1
0.1,0.682552015129659,-0.24825520151296593,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.682552015129659,-0.24825520151296593,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.4697142498776278,-0.2269714249877628,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.5907433526542352,-0.4190743352654236,2
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.4697142498776278,-0.2269714249877628,1
0.1,0.682552015129659,-0.24825520151296593,1
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.633267038153267,-0.24332670381532673,1
0.1,0.2288821396123376,-0.5628882139612338,3
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.7151856454814501,-0.07151856454814502,0
0.1,0.6328149070033673,-0.24328149070033675,1
0.1,0.5468475106079831,-0.5546847510607983,5
0.1,0.04096074580812714,-0.7040960745808128,7
0.1,0.24175913958548945,-0.724175913958549,7
0.1,0.4694541344903692,-0.6469454134490369,6
0.1,0.5422684587046469,-0.1542268458704647,1
0.1,0.46992211475481305,-0.5469922114754813,5
0.1,0.5422684587046469,-0.5542268458704647,5
0.1,0.37624468341594786,-0.5376244683415948,5
0.1,0.26187931623708605,-0.42618793162370855,4
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.6086948858179753,-0.2608694885817975,2
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.6090400455538584,-0.2609040045553858,2
0.1,0.4694541344903692,-0.4469454134490369,4
0.1,0.21945273335876703,-0.6219452733358767,6
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.44440927545847886,-0.9444409275458479,9
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.44440927545847886,-0.7444409275458479,7
0.1,0.21940735109689347,-0.7219407351096894,7
0.1,0.37620841728789634,-0.33762084172878964,3
0.1,0.5422684587046469,-0.3542268458704647,3
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.385599188513301,-0.5385599188513301,5
0.1,0.6090400455538584,-0.4609040045553858,4
0.1,0.6086948858179753,-0.2608694885817975,2
0.1,0.5101905488469809,-0.7510190548846981,7
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6086948858179753,-0.1608694885817975,1
0.1,0.6090400455538584,-0.2609040045553858,2
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.5468475106079831,-0.5546847510607983,5
0.1,0.4694541344903692,-0.4469454134490369,4
0.1,0.496195078521512,-0.44961950785215116,4
0.1,0.2902622119955647,-0.8290262211995564,8
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.26303652729247295,-0.42630365272924725,4
0.1,0.6086948858179753,-0.1608694885817975,1
0.1,0.4694541344903692,-0.5469454134490369,5
0.1,0.5742305069340705,-0.45742305069340705,4
0.1,0.5742552604116484,-0.15742552604116483,1
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.6086948858179753,-0.3608694885817975,3
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.6086948858179753,-0.3608694885817975,3
0.1,0.5468475106079831,-0.6546847510607983,6
0.1,0.0,-1.0,10
0.1,0.37624468341594786,-0.43762446834159474,4
0.1,0.2629936790618288,-0.726299367906183,7
0.1,0.5069645614182471,-0.7506964561418248,7
0.1,0.6086948858179753,-0.2608694885817975,2
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.5468475106079831,-0.7546847510607984,7
0.1,0.4694541344903692,-0.5469454134490369,5
0.1,0.37620841728789634,-0.5376208417287897,5
0.1,0.6086948858179753,-0.3608694885817975,3
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.6090400455538584,-0.36090400455538585,3
0.1,0.5422684587046469,-0.3542268458704647,3
0.1,0.5069645614182471,-0.6506964561418247,6
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.5860822545816282,-0.35860822545816284,3
0.1,0.6086948858179753,-0.2608694885817975,2
0.1,0.5742552604116484,-0.15742552604116483,1
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.5206608604337979,-0.5520660860433798,5
0.1,0.6086948858179753,-0.4608694885817975,4
0.1,0.46992211475481305,-0.3469922114754813,3
0.1,0.496195078521512,-0.2496195078521512,2
0.1,0.6623992294064142,-0.3662399229406414,3
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6086948858179753,-0.1608694885817975,1
0.1,0.6086948858179753,-0.2608694885817975,2
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.6086948858179753,-0.3608694885817975,3
0.1,0.385599188513301,-0.8385599188513301,8
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.1662399229406414,1
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.37624468341594786,-0.33762446834159476,3
0.1,0.5742305069340705,-0.3574230506934071,3
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.42853421735144903,-0.742853421735145,7
0.1,0.46992211475481305,-0.24699221147548128,2
0.1,0.6623992294064142,-0.2662399229406414,2
0.1,0.6086948858179753,-0.1608694885817975,1
0.1,0.5742552604116484,-0.4574255260411648,4
0.1,0.21940735109689347,-0.6219407351096893,6
0.1,0.44440927545847886,-0.8444409275458478,8
0.1,0.5422684587046469,-0.1542268458704647,1
0.1,0.26187931623708605,-0.6261879316237086,6
0.1,0.6623992294064142,-0.06623992294064142,0
0.1,0.6623992294064142,-0.1662399229406414,1
