epsilon,leakage,utility,mask_size
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.25,5
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0920468199405825,-0.21903511495543687,3
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0920468199405825,-0.21903511495543687,3
200,0.0,-0.2,4
200,0.0920468199405825,-0.21903511495543687,3
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.0920468199405825,-0.21903511495543687,3
200,0.0,-0.2,4
200,0.0920468199405825,-0.21903511495543687,3
200,0.0,-0.2,4
200,0.0,-0.25,5
200,0.0,-0.2,4
200,0.0,-0.2,4
200,0.019380830289364326,-0.23675784493924545,8
200,0.04096074580812714,-0.2251650038005398,7
200,0.0001443939775050973,-0.25010829548312885,9
200,0.0001443939775050973,-0.25010829548312885,9
200,0.04096074580812714,-0.2251650038005398,7
200,0.019380830289364326,-0.23675784493924545,8
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.0001443939775050973,-0.25010829548312885,9
200,0.019380830289364326,-0.23675784493924545,8
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
200,0.04096074580812714,-0.2251650038005398,7
