epsilon,leakage,utility,mask_size
100,0.0,-0.3,6
100,0.2288821396123376,-0.37166160470925325,4
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0920468199405825,-0.3190351149554369,5
100,0.0,-0.3,6
100,0.2288821396123376,-0.37166160470925325,4
100,0.3985802193778676,-0.44893516453340065,3
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.3,6
100,0.2288821396123376,-0.2716616047092532,2
100,0.6646451700889366,-0.5484838775667025,1
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.3,6
100,0.2288821396123376,-0.2716616047092532,2
100,0.2288821396123376,-0.3216616047092532,3
100,0.0920468199405825,-0.26903511495543686,4
100,0.633267038153267,-0.5249502786149502,1
100,0.0,-0.2,4
100,0.46957305266532445,-0.4521797894989933,2
100,0.0920468199405825,-0.3190351149554369,5
100,0.0,-0.3,6
100,0.37561473038408055,-0.43171104778806046,3
100,0.0,-0.3,6
100,0.46957305266532445,-0.4521797894989933,2
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.25,5
100,0.2288821396123376,-0.3216616047092532,3
100,0.0920468199405825,-0.21903511495543687,3
100,0.0,-0.25,5
100,0.37561473038408055,-0.3817110477880604,2
100,0.6328149070033673,-0.5246111802525255,1
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.3,6
100,0.0,-0.25,5
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.25,5
100,0.2288821396123376,-0.37166160470925325,4
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0920468199405825,-0.26903511495543686,4
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.3,6
100,0.2288821396123376,-0.2716616047092532,2
100,0.0920468199405825,-0.21903511495543687,3
100,0.37561473038408055,-0.3817110477880604,2
100,0.4365917791396565,-0.5274438343547424,4
100,0.4697142498776278,-0.40228568740822085,1
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.25,5
100,0.0,-0.3,6
100,0.2288821396123376,-0.37166160470925325,4
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0920468199405825,-0.21903511495543687,3
100,0.0920468199405825,-0.3190351149554369,5
100,0.7151856454814501,-0.5363892341110876,0
100,0.2288821396123376,-0.3216616047092532,3
100,0.46957305266532445,-0.4521797894989933,2
100,0.36457513891655857,-0.47343135418741894,4
100,0.0,-0.3,6
100,0.37561473038408055,-0.3817110477880604,2
100,0.46957305266532445,-0.4521797894989933,2
100,0.4697142498776278,-0.45228568740822084,2
100,0.0920468199405825,-0.21903511495543687,3
100,0.0920468199405825,-0.3190351149554369,5
100,0.0920468199405825,-0.26903511495543686,4
100,0.0,-0.3,6
100,0.0920468199405825,-0.26903511495543686,4
100,0.0,-0.3,6
100,0.2288821396123376,-0.3216616047092532,3
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.7151856454814501,-0.5363892341110876,0
100,0.7151856454814501,-0.5363892341110876,0
100,0.0,-0.3,6
100,0.0,-0.2,4
100,0.4697142498776278,-0.40228568740822085,1
100,0.0920468199405825,-0.21903511495543687,3
100,0.2288821396123376,-0.2716616047092532,2
100,0.7151856454814501,-0.5363892341110876,0
100,0.0,-0.3,6
100,0.7151856454814501,-0.5363892341110876,0
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.37561473038408055,-0.3817110477880604,2
100,0.0,-0.3,6
100,0.0,-0.3,6
100,0.24315756576632586,-0.3768126187691888,7
100,0.0,-0.2777777777777778,10
100,0.6623992294064142,-0.49679942205481065,0
100,0.0,-0.25,9
100,0.2902622119955647,-0.4676966589966735,9
100,0.5422684587046469,-0.4900346773618185,3
100,0.5422684587046469,-0.4900346773618185,3
100,0.029167650999047168,-0.24409796047150759,8
100,0.6623992294064142,-0.580132755388144,3
100,0.21940735109689347,-0.3589999577671146,7
100,0.21945273335876703,-0.30347843890796417,5
100,0.2902622119955647,-0.4676966589966735,9
100,0.2902622119955647,-0.4676966589966735,9
100,0.6623992294064142,-0.5245771998325884,1
100,0.42853421735144903,-0.4325117741246979,4
100,0.24315756576632586,-0.4045903965469666,8
100,0.261836400724347,-0.3908217449877047,7
100,0.0,-0.25,9
100,0.24315756576632586,-0.4323681743247444,9
100,0.0,-0.2777777777777778,10
100,0.26187931623708605,-0.33529837606670343,5
100,0.0,-0.2777777777777778,10
100,0.21945273335876703,-0.3312562166857419,6
100,0.21945273335876703,-0.3312562166857419,6
100,0.26187931623708605,-0.3630761538444812,6
100,0.6623992294064142,-0.6079105331659218,4
100,0.0,-0.25,9
100,0.6623992294064142,-0.5245771998325884,1
100,0.26303652729247295,-0.3361662843582436,5
100,0.6623992294064142,-0.5245771998325884,1
100,0.6090400455538584,-0.4845578119431716,1
100,0.26303652729247295,-0.3083885065804658,4
100,0.24315756576632586,-0.3768126187691888,7
100,0.6623992294064142,-0.5523549776103662,2
100,0.261836400724347,-0.33526618943214914,5
100,0.6086948858179753,-0.48429894214125924,1
100,0.2902622119955647,-0.4676966589966735,9
100,0.26303652729247295,-0.39172183991379916,7
100,0.24175913958548945,-0.3757637991335615,7
100,0.37624468341594786,-0.3377390681175164,2
100,0.24175913958548945,-0.3757637991335615,7
100,0.2902622119955647,-0.4399188812188957,8
100,0.46992211475481305,-0.49133047495499865,5
100,0.21940735109689347,-0.4145555133226701,9
100,0.0,-0.2777777777777778,10
100,0.0,-0.2777777777777778,10
100,0.26187931623708605,-0.390853931622259,7
100,0.0,-0.2777777777777778,10
100,0.5742552604116484,-0.4584692230865141,1
100,0.0001443939775050973,-0.25010829548312885,9
100,0.5422684587046469,-0.43447912180626297,1
100,0.21940735109689347,-0.303444402211559,5
100,0.0001443939775050973,-0.25010829548312885,9
100,0.6623992294064142,-0.49679942205481065,0
100,0.3166049127277152,-0.43189812899023083,7
100,0.5742552604116484,-0.4584692230865141,1
100,0.14051562447887778,-0.35538671835915836,9
100,0.0,-0.2777777777777778,10
100,0.035544277937330504,-0.2488804306752201,8
100,0.5422684587046469,-0.4900346773618185,3
100,0.46992211475481305,-0.4357749193994431,3
100,0.6623992294064142,-0.5245771998325884,1
100,0.6623992294064142,-0.5245771998325884,1
100,0.21940735109689347,-0.4145555133226701,9
100,0.46992211475481305,-0.4357749193994431,3
100,0.1406397288464628,-0.3277020188570693,8
100,0.6090400455538584,-0.5123355897209494,2
100,0.3166049127277152,-0.40412035121245304,6
100,0.6623992294064142,-0.5245771998325884,1
100,0.14051562447887778,-0.35538671835915836,9
100,0.6086948858179753,-0.48429894214125924,1
100,0.14051562447887778,-0.35538671835915836,9
100,0.6090400455538584,-0.5401133674987272,3
100,0.385599188513301,-0.37253272471830906,3
100,0.6090400455538584,-0.5123355897209494,2
100,0.4694541344903692,-0.4354239342011102,3
100,0.21940735109689347,-0.4145555133226701,9
100,0.5422684587046469,-0.4622568995840407,2
100,0.1616508089511316,-0.31568255115779315,7
100,0.21945273335876703,-0.3312562166857419,6
100,0.37624468341594786,-0.3655168458952942,3
100,0.0,-0.2777777777777778,10
100,0.0001443939775050973,-0.25010829548312885,9
100,0.3166049127277152,-0.43189812899023083,7
100,0.24315756576632586,-0.349034840991411,6
100,0.6623992294064142,-0.5523549776103662,2
100,0.26187931623708605,-0.30752059828892564,4
100,0.37620841728789634,-0.4488229796325889,6
100,0.6623992294064142,-0.5245771998325884,1
100,0.21940735109689347,-0.3312221799893368,6
100,0.4694541344903692,-0.5187572675344435,6
100,0.0,-0.2777777777777778,10
100,0.6623992294064142,-0.49679942205481065,0
100,0.21940735109689347,-0.3589999577671146,7
100,0.21940735109689347,-0.3589999577671146,7
100,0.26303652729247295,-0.28061072880268806,3
100,0.0,-0.2777777777777778,10
100,0.26303652729247295,-0.3083885065804658,4
100,0.6090400455538584,-0.5401133674987272,3
100,0.0001443939775050973,-0.25010829548312885,9
100,0.4406388896832574,-0.3759337127169885,2
100,0.0,-0.2727272727272727,12
100,0.0239075800488614,-0.2224761395821006,9
100,0.0017966676145564353,-0.18316568252909915,8
100,0.0774344949388257,-0.1489849621132102,4
100,0.001723073636884176,-0.2058377597731177,9
100,0.004127059064845451,-0.20764074884408865,9
100,0.4199947253310894,-0.33772331672558975,1
100,0.08578554327223864,-0.1779755210905426,5
100,0.0021481959271109075,-0.183429328763515,8
100,0.45239120613528117,-0.407475222783279,3
100,0.0,-0.2727272727272727,12
100,0.06626001975539375,-0.18605865118018167,6
100,0.18953723168536152,-0.23306201467311205,4
100,0.0,-0.2727272727272727,12
100,0.0586793967364444,-0.22582772937051512,8
100,0.08065140489033817,-0.24230673548593545,8
100,0.49122554744404323,-0.3684191605830324,0
100,0.49122554744404323,-0.3684191605830324,0
100,0.004451679825248411,-0.20788421441439087,9
100,0.0593446672320167,-0.29450850042401255,11
100,0.0,-0.25,11
100,0.3841446984469006,-0.3335630692897209,2
100,0.063775593539528,-0.2069226042455551,7
100,0.49122554744404323,-0.3684191605830324,0
100,0.0,-0.25,11
100,0.001723073636884176,-0.2058377597731177,9
100,0.08227956210140475,-0.15261876248514447,4
100,0.02081924993057771,-0.22015989199338784,9
100,0.052202252446445496,-0.22096987115301595,8
100,0.02784967925602566,-0.2481599867147465,10
100,0.0,-0.25,11
100,0.3038956650102904,-0.2506490214849905,1
100,0.0,-0.2727272727272727,12
100,0.23240582572567192,-0.28794073293061756,5
100,0.04088153160590102,-0.18975205779533486,7
100,0.06032283712888575,-0.27251485511939155,10
100,0.3841446984469006,-0.3562903420169936,3
100,0.12016550641736734,-0.18103322072211642,4
100,0.07626589130024009,-0.21629032756608915,7
100,0.0,-0.25,11
100,0.0004258560715968418,-0.2275921193264249,10
100,0.03119154045653405,-0.2279391098878551,9
100,0.2113249888414973,-0.2721301052674866,5
100,0.49122554744404323,-0.3684191605830324,0
100,0.4040936995970009,-0.3257975474250234,1
100,0.1069350654558352,-0.2620194809100582,8
100,0.0004258560715968418,-0.2275921193264249,10
100,0.2936666588247404,-0.3111590850276462,4
100,0.12016550641736734,-0.15830594799484368,3
100,0.06096548563730375,-0.25026956877343237,9
100,0.11471011146332122,-0.19966894723385453,5
100,0.23196451309928023,-0.31033702118809653,6
100,0.36960830881915396,-0.34538804979618365,3
100,0.0,-0.20454545454545456,9
100,0.05979781508205295,-0.272121088584267,10
100,0.06365256532781216,-0.27501215126858636,10
100,0.08065140489033817,-0.21957946275866272,7
100,0.23209152789691723,-0.31043228228632425,6
100,0.4598035770969229,-0.39030722827723763,2
100,0.20759749184882348,-0.3147890279775267,7
100,0.264807075177372,-0.2667871245648472,3
100,0.49122554744404323,-0.3684191605830324,0
100,0.49122554744404323,-0.3684191605830324,0
100,0.0,-0.2727272727272727,12
100,0.07101526341642339,-0.1896250839259539,6
100,0.17085424768265522,-0.24177704939835504,5
100,0.0,-0.2727272727272727,12
100,0.012648795204736052,-0.16857750549446113,7
100,0.05979781508205295,-0.272121088584267,10
100,0.0,-0.2727272727272727,12
100,0.0039926715069840135,-0.23026723090296528,10
100,0.052202252446445496,-0.1982425984257432,7
100,0.05996231169302202,-0.24951718831522107,9
100,0.0,-0.22727272727272727,10
100,0.0,-0.25,11
100,0.49122554744404323,-0.3684191605830324,0
100,0.4199947253310894,-0.3604505894528625,2
100,0.08530317987210723,-0.2230682939949895,7
100,0.49122554744404323,-0.3684191605830324,0
100,0.0715649296029548,-0.2582191517476706,9
100,0.0,-0.25,11
100,0.18400233811570232,-0.2516381172231404,5
100,0.49122554744404323,-0.3684191605830324,0
100,0.12028407635014537,-0.22657669362624538,6
100,0.24248585049287907,-0.2500462060514775,3
